Force,Position,date
3967450,86.7,466
3968450,75,394
3969450,85.4,395
4320450,157.7,536
4321450,134.8,467
4322450,148.4,443
4323450,160,532
4324450,136.7,482
4325450,144.6,434
4326450,161.1,524
4327450,139.6,497
4328450,141,430
4329450,161.5,513
4680450,160.9,424
4681450,155.3,356
4682450,180.9,414
4683450,165.3,433
4684450,152.5,359
4685450,178.8,401
4686450,169.6,440
4687450,151.1,366
4688450,175.6,389
4689450,174,444
5040450,43.5,279
5041450,49.4,280
5042450,50.9,330
5043450,43.7,287
5044450,48.4,273
5045450,51.9,328
5046450,44.5,296
5047450,46.7,268
5048450,52.3,323
5049450,45.2,306
5400450,0,468
5401450,0,559
5402450,0,556
5403450,0,468
5404450,0,545
5405450,0,569
5406450,0,472
5407450,0,528
5408450,0,578
5409450,0,480
5760450,248.6,278
5761450,245.7,317
5762450,213.2,267
5763450,243.2,270
5764450,250.4,317
5765450,214.6,275
5766450,237.2,263
5767450,254.4,315
5768450,217.5,284
5769450,231.1,258
6120450,77.6,489
6121450,67,461
6122450,68.1,400
6123450,77.8,479
6124450,68.6,474
6125450,66.5,400
6126450,77.3,466
6127450,70.5,485
6128450,65.3,403
6129450,76.7,452
6480450,215.3,519
6481450,192.5,431
6482450,224,461
6483450,220.6,524
6484450,191.9,441
6485450,219.3,447
6486450,225.2,525
6487450,193,454
6488450,214,435
6489450,228.8,521
6840450,187.8,298
6841450,200.1,271
6842450,222.1,327
6843450,191.5,307
6844450,195.1,267
6845450,222.5,320
6846450,196.1,316
6847450,190.7,267
6848450,221.5,312
6849450,201.2,323
7200450,58.6,436
7201450,68.6,491
7202450,64.7,534
7203450,58.1,444
7204450,67.6,476
7205450,66.3,540
7206450,57.7,454
7207450,66,462
7208450,67.8,541
7209450,58.1,468
7560450,251.9,484
7561450,268.9,580
7562450,229.7,520
7563450,245.3,474
7564450,271.5,572
7565450,233.8,536
7566450,239.1,468
7567450,272.3,561
7568450,239.5,552
7569450,233.6,467
7920450,163.3,445
7921450,148,461
7922450,138,383
7923450,161.6,432
7924450,151.8,469
7925450,136.4,389
7926450,158.8,419
7927450,155.6,474
7928450,135.7,398
7929450,155.6,406
8280450,226.7,443
8281450,194.5,382
8282450,216.4,368
8283450,230.5,440
8284450,196.7,394
8285450,210.9,360
8286450,232.8,435
8287450,200.4,406
8288450,205.6,355
8289450,233.6,426
8640450,99.4,515
8641450,97.2,436
8642450,112.9,511
8643450,101.8,527
8644450,95.1,438
8645450,111.6,496
8646450,104.5,537
8647450,94.1,445
8648450,109.8,481
8649450,107.2,543
9000450,77.3,328
9001450,88.9,336
9002450,90.4,392
9003450,77.8,337
9004450,86.8,326
9005450,92,390
9006450,78.5,348
9007450,84.3,319
9008450,93,385
9009450,79.9,359
9360450,258.8,486
9361450,293.8,583
9362450,257.6,570
9363450,252.7,484
9364450,293.2,568
9365450,264.6,585
9366450,248,486
9367450,290.5,552
9368450,271.5,596
9369450,244.7,494
9720450,205.7,534
9721450,200.3,601
9722450,175.2,504
9723450,201.4,517
9724450,204.6,603
9725450,175.9,518
9726450,196.6,503
9727450,208.4,601
9728450,177.6,535
9729450,191.5,492
10080400,97.6,461
10081500,83.9,428
10082400,86.5,377
10083500,97.9,452
10084400,85.8,441
10085500,84.4,375
10086400,97.7,441
10087500,88.1,452
10088400,82.8,377
10089500,96.9,428
10440400,191.6,567
10441500,173.1,470
10442400,202.1,511
10443500,196.3,574
10444400,172.1,480
10445500,198,495
10446400,200.6,576
10447500,172.5,494
10448400,193.4,481
10449500,204.3,574
10800400,59.6,335
10801500,64.5,309
10802400,70.8,373
10803500,60.7,346
10804400,62.8,305
10805500,71.1,366
10806400,62.2,356
10807500,61.3,303
10808400,70.8,357
10809500,63.7,365
11160400,0,363
11161500,0,414
11162400,0,444
11163500,0,368
11164400,0,401
11165500,0,450
11166400,0,376
11167500,0,389
11168400,0,452
11169500,0,387
11520400,87.9,486
11521500,92.5,579
11522400,79.2,513
11523500,85.7,475
11524400,93.7,573
11525500,80.5,529
11526400,83.4,468
11527500,94.4,562
11528400,82.2,545
11529500,81.5,465
11880400,102,480
11881500,91.4,489
11882400,86.4,408
11883500,101.2,466
11884400,94,499
11885500,85.2,413
11886400,99.8,452
11887500,96.4,505
11888400,84.7,422
11889500,97.9,438
12240400,216.8,440
12241500,186.6,376
12242400,209.8,369
12243500,220.6,439
12244400,188.4,388
12245500,204.5,360
12246400,223.2,434
12247500,191.6,400
12248400,199.3,354
12249500,224.4,426
12600400,88.1,530
12601500,87.7,453
12602400,101.2,535
12603500,90.4,544
12604400,86,454
12605500,100.4,520
12606400,93,555
12607500,84.7,460
12608400,99.1,504
12609500,95.4,562
12960400,194.9,356
NaN,NaN,370
109.48499999999999,409.37,Mon Jul 14 2014 08:06:00 GMT-0400 (EDT)
161.98499999999999,444.61,Mon Jul 14 2014 09:06:00 GMT-0400 (EDT)
123.18499999999999,450.392,Mon Jul 14 2014 10:06:00 GMT-0400 (EDT)
190.088,434.076,Mon Jul 14 2014 11:06:00 GMT-0400 (EDT)
125.58600000000001,437.736,Mon Jul 14 2014 12:06:00 GMT-0400 (EDT)
213.836,467.54299999999995,Mon Jul 14 2014 13:06:00 GMT-0400 (EDT)
205.70100000000002,415.439,Mon Jul 14 2014 14:06:00 GMT-0400 (EDT)
196.548,438.284,Mon Jul 14 2014 15:06:00 GMT-0400 (EDT)
212.57000000000002,406.45200000000006,Mon Jul 14 2014 16:06:00 GMT-0400 (EDT)
158.939,408.06399999999996,Mon Jul 14 2014 17:06:00 GMT-0400 (EDT)
237.24200000000002,429.70500000000004,Mon Jul 14 2014 18:06:00 GMT-0400 (EDT)
162.371,399.73100000000005,Mon Jul 14 2014 19:06:00 GMT-0400 (EDT)
233.33999999999997,465.84299999999996,Mon Jul 14 2014 20:06:00 GMT-0400 (EDT)
197.45100000000002,431.16400000000004,Mon Jul 14 2014 21:06:00 GMT-0400 (EDT)
278.684,408.48999999999995,Mon Jul 14 2014 22:06:00 GMT-0400 (EDT)
264.035,446.60699999999997,Mon Jul 14 2014 23:06:00 GMT-0400 (EDT)
244.766,429.96600000000007,Tue Jul 15 2014 00:06:00 GMT-0400 (EDT)
305.774,434.942,Tue Jul 15 2014 01:06:00 GMT-0400 (EDT)
302.941,460.3169999999999,Tue Jul 15 2014 02:06:00 GMT-0400 (EDT)
232.223,416.7799999999999,Tue Jul 15 2014 03:06:00 GMT-0400 (EDT)
325,440.2009999999999,Tue Jul 15 2014 04:06:00 GMT-0400 (EDT)
323.049,476.03899999999993,Tue Jul 15 2014 05:06:00 GMT-0400 (EDT)
305.37499999999994,419.13500000000005,Tue Jul 15 2014 06:06:00 GMT-0400 (EDT)
328.447,469.36499999999995,Tue Jul 15 2014 07:06:00 GMT-0400 (EDT)
333.08900000000006,486.8750000000001,Tue Jul 15 2014 08:06:00 GMT-0400 (EDT)
355.062,500.879,Tue Jul 15 2014 09:06:00 GMT-0400 (EDT)
267.196,484.7870000000001,Tue Jul 15 2014 10:06:00 GMT-0400 (EDT)
376.51099999999997,427.505,Tue Jul 15 2014 11:06:00 GMT-0400 (EDT)
349.546,506.937,Tue Jul 15 2014 12:06:00 GMT-0400 (EDT)
417.558,502.2119999999999,Tue Jul 15 2014 13:06:00 GMT-0400 (EDT)
366.83699999999993,475.945,Tue Jul 15 2014 14:06:00 GMT-0400 (EDT)
310.86499999999995,477.49399999999997,Tue Jul 15 2014 15:06:00 GMT-0400 (EDT)
480.121,480.21099999999996,Tue Jul 15 2014 16:06:00 GMT-0400 (EDT)
464.159,501.053,Tue Jul 15 2014 17:06:00 GMT-0400 (EDT)
338.02399999999994,503.66,Tue Jul 15 2014 18:06:00 GMT-0400 (EDT)
377.963,477.0539999999999,Tue Jul 15 2014 19:06:00 GMT-0400 (EDT)
448.467,515.836,Tue Jul 15 2014 20:06:00 GMT-0400 (EDT)
486.84499999999997,542.1910000000001,Tue Jul 15 2014 21:06:00 GMT-0400 (EDT)
486.8289999999999,473.916,Tue Jul 15 2014 22:06:00 GMT-0400 (EDT)
506.72799999999995,515.3900000000001,Tue Jul 15 2014 23:06:00 GMT-0400 (EDT)
476.904,487.2099999999999,Wed Jul 16 2014 00:06:00 GMT-0400 (EDT)
453.80099999999993,488.919,Wed Jul 16 2014 01:06:00 GMT-0400 (EDT)
414.075,527.4420000000001,Wed Jul 16 2014 02:06:00 GMT-0400 (EDT)
500.369,555.6780000000001,Wed Jul 16 2014 03:06:00 GMT-0400 (EDT)
551.4230000000001,504.02699999999993,Wed Jul 16 2014 04:06:00 GMT-0400 (EDT)
482.23099999999994,531.9689999999999,Wed Jul 16 2014 05:06:00 GMT-0400 (EDT)
480.3370000000001,477.25300000000004,Wed Jul 16 2014 06:06:00 GMT-0400 (EDT)
443.021,516.865,Wed Jul 16 2014 07:06:00 GMT-0400 (EDT)
571.4820000000001,547.158,Wed Jul 16 2014 08:06:00 GMT-0400 (EDT)
570.308,497.79299999999995,Wed Jul 16 2014 09:06:00 GMT-0400 (EDT)
500.616,504.686,Wed Jul 16 2014 10:06:00 GMT-0400 (EDT)
542.883,573.22,Wed Jul 16 2014 11:06:00 GMT-0400 (EDT)
544.5669999999999,515.682,Wed Jul 16 2014 12:06:00 GMT-0400 (EDT)
627.918,568.761,Wed Jul 16 2014 13:06:00 GMT-0400 (EDT)
521.246,486.816,Wed Jul 16 2014 14:06:00 GMT-0400 (EDT)
531.851,532.835,Wed Jul 16 2014 15:06:00 GMT-0400 (EDT)
464.924,503.573,Wed Jul 16 2014 16:06:00 GMT-0400 (EDT)
568.9479999999999,507.18100000000004,Wed Jul 16 2014 17:06:00 GMT-0400 (EDT)
660.2410000000001,491.899,Wed Jul 16 2014 18:06:00 GMT-0400 (EDT)
487.491,563.311,Wed Jul 16 2014 19:06:00 GMT-0400 (EDT)
646.2660000000001,583.103,Wed Jul 16 2014 20:06:00 GMT-0400 (EDT)
604.06,558.798,Wed Jul 16 2014 21:06:00 GMT-0400 (EDT)
588.25,572.985,Wed Jul 16 2014 22:06:00 GMT-0400 (EDT)
557.651,551.993,Wed Jul 16 2014 23:06:00 GMT-0400 (EDT)
639.9399999999999,545.103,Thu Jul 17 2014 00:06:00 GMT-0400 (EDT)
556.378,534.277,Thu Jul 17 2014 01:06:00 GMT-0400 (EDT)
573.735,564.161,Thu Jul 17 2014 02:06:00 GMT-0400 (EDT)
509.986,611.388,Thu Jul 17 2014 03:06:00 GMT-0400 (EDT)
635.307,532.6510000000001,Thu Jul 17 2014 04:06:00 GMT-0400 (EDT)
657.289,595.2730000000001,Thu Jul 17 2014 05:06:00 GMT-0400 (EDT)
619.0120000000001,570.432,Thu Jul 17 2014 06:06:00 GMT-0400 (EDT)
614.6869999999999,590.761,Thu Jul 17 2014 07:06:00 GMT-0400 (EDT)
594.1850000000001,554.092,Thu Jul 17 2014 08:06:00 GMT-0400 (EDT)
612.468,540.564,Thu Jul 17 2014 09:06:00 GMT-0400 (EDT)
623.6699999999998,613.153,Thu Jul 17 2014 10:06:00 GMT-0400 (EDT)
705.432,582.668,Thu Jul 17 2014 11:06:00 GMT-0400 (EDT)
712.178,584.4159999999999,Thu Jul 17 2014 12:06:00 GMT-0400 (EDT)
714.589,536.0049999999999,Thu Jul 17 2014 13:06:00 GMT-0400 (EDT)
658.4190000000001,572.533,Thu Jul 17 2014 14:06:00 GMT-0400 (EDT)
656.312,580.1629999999999,Thu Jul 17 2014 15:06:00 GMT-0400 (EDT)
712.613,594.586,Thu Jul 17 2014 16:06:00 GMT-0400 (EDT)
740.377,631.674,Thu Jul 17 2014 17:06:00 GMT-0400 (EDT)
710.933,602.323,Thu Jul 17 2014 18:06:00 GMT-0400 (EDT)
673.71,582.1640000000001,Thu Jul 17 2014 19:06:00 GMT-0400 (EDT)
677.266,602.042,Thu Jul 17 2014 20:06:00 GMT-0400 (EDT)
711.1229999999999,597.0939999999998,Thu Jul 17 2014 21:06:00 GMT-0400 (EDT)
593.0790000000001,586.608,Thu Jul 17 2014 22:06:00 GMT-0400 (EDT)
623.603,578.3950000000001,Thu Jul 17 2014 23:06:00 GMT-0400 (EDT)
738.992,609.833,Fri Jul 18 2014 00:06:00 GMT-0400 (EDT)
657.2239999999999,608.643,Fri Jul 18 2014 01:06:00 GMT-0400 (EDT)
538.9130000000001,609.4350000000001,Fri Jul 18 2014 02:06:00 GMT-0400 (EDT)
642.318,620.0560000000002,Fri Jul 18 2014 03:06:00 GMT-0400 (EDT)
718.567,651.6999999999999,Fri Jul 18 2014 04:06:00 GMT-0400 (EDT)
542.129,635.4419999999999,Fri Jul 18 2014 05:06:00 GMT-0400 (EDT)
711.838,585.8340000000001,Fri Jul 18 2014 06:06:00 GMT-0400 (EDT)
695.2639999999998,588.604,Fri Jul 18 2014 07:06:00 GMT-0400 (EDT)
772.5690000000001,578.106,Fri Jul 18 2014 08:06:00 GMT-0400 (EDT)
751.492,578.104,Fri Jul 18 2014 09:06:00 GMT-0400 (EDT)
700.439,623.5,Fri Jul 18 2014 10:06:00 GMT-0400 (EDT)
742.1190000000001,643.0690000000001,Fri Jul 18 2014 11:06:00 GMT-0400 (EDT)
618.749,629.371,Fri Jul 18 2014 12:06:00 GMT-0400 (EDT)
641.56,616.5870000000001,Fri Jul 18 2014 13:06:00 GMT-0400 (EDT)
768.961,626.161,Fri Jul 18 2014 14:06:00 GMT-0400 (EDT)
799.816,650.269,Fri Jul 18 2014 15:06:00 GMT-0400 (EDT)
692.915,637.4739999999999,Fri Jul 18 2014 16:06:00 GMT-0400 (EDT)
749.8019999999999,670.613,Fri Jul 18 2014 17:06:00 GMT-0400 (EDT)
706.6060000000001,655.0609999999999,Fri Jul 18 2014 18:06:00 GMT-0400 (EDT)
751.73,673.059,Fri Jul 18 2014 19:06:00 GMT-0400 (EDT)
627.488,616.275,Fri Jul 18 2014 20:06:00 GMT-0400 (EDT)
761.765,638.8309999999999,Fri Jul 18 2014 21:06:00 GMT-0400 (EDT)
636.8080000000001,680.1010000000001,Fri Jul 18 2014 22:06:00 GMT-0400 (EDT)
668.298,598.375,Fri Jul 18 2014 23:06:00 GMT-0400 (EDT)
602.972,655.442,Sat Jul 19 2014 00:06:00 GMT-0400 (EDT)
770.2829999999999,631.2370000000001,Sat Jul 19 2014 01:06:00 GMT-0400 (EDT)
674.2539999999999,643.071,Sat Jul 19 2014 02:06:00 GMT-0400 (EDT)
779.26,686.288,Sat Jul 19 2014 03:06:00 GMT-0400 (EDT)
715.5219999999999,662.892,Sat Jul 19 2014 04:06:00 GMT-0400 (EDT)
695.047,630.5419999999999,Sat Jul 19 2014 05:06:00 GMT-0400 (EDT)
670.524,607.992,Sat Jul 19 2014 06:06:00 GMT-0400 (EDT)
677.71,706.8710000000001,Sat Jul 19 2014 07:06:00 GMT-0400 (EDT)
647.593,656.257,Sat Jul 19 2014 08:06:00 GMT-0400 (EDT)
757.4100000000001,609.246,Sat Jul 19 2014 09:06:00 GMT-0400 (EDT)
10369370.309999999,328.25300000000004,Sat Jul 19 2014 10:06:00 GMT-0400 (EDT)
12962400,226.5,428
12963500,195.1,365
12964400,219.9,360
12965500,230.5,427
12966400,196.9,377
12967500,214.4,351
12968400,233.6,423
12969500,200.1,389
13320400,207.5,363
13321500,233.4,437
13322400,203.3,421
13323500,202.4,361
13324400,233.3,427
13325500,208.5,432
13326400,198.2,361
13327500,231.6,415
13328400,214.2,441
13329500,195.3,366
13680400,126.3,398
13681500,121.5,442
13682400,107,369
13683500,123.9,385
13684400,124.2,445
13685500,107.2,379
13686400,121,374
13687500,126.5,444
13688400,108,391
13689500,117.9,365
14040400,206.3,403
14041500,176.8,369
14042400,184.7,329
14043500,207.7,396
14044400,180.7,380
14045500,180.3,326
14046400,207.8,387
14047500,185.3,391
14048400,176.6,327
14049500,206.2,376
14400400,214.6,560
14401500,196.3,464
14402400,229.6,512
14403500,220.1,568
14404400,194.5,473
14405500,225.2,496
14406400,225.2,572
14407500,194.5,486
14408400,220.1,482
14409500,229.6,571
14760400,200,504
14761500,218.7,473
14762400,237.3,570
14763500,203.2,521
14764400,213,465
14765500,238.9,560
14766400,207.3,537
14767500,207.6,461
14768400,238.9,548
14769500,212.6,551
15120400,163.5,332
15121500,190.8,383
15122400,175.5,405
15123500,160.7,336
15124400,188.3,372
15125500,180.1,411
15126400,159.3,342
15127500,184.9,360
15128400,184.5,414
15129500,159.6,351
15480400,0,504
15481500,0,597
15482400,0,522
15483500,0,492
15484400,0,592
15485500,0,539
15486400,0,483
15487500,0,582
15488400,0,556
15489500,0,479
15840400,270.8,386
15841500,240.6,387
15842400,230.7,324
15843500,269.1,375
15844400,247.1,395
15845500,227,328
15846400,265.7,364
15847500,253.6,401
15848400,224.8,334
15849500,260.9,352
16200400,267.2,591
16201500,231.3,501
16202400,262.8,500
16203500,272.6,591
16204400,232.9,516
16205500,256,487
16206400,276.4,586
16207500,236.4,533
16208400,249.2,478
16209500,278.4,577
16560400,251.6,335
16561500,253.5,289
16562400,290.8,344
16563500,258,344
16564400,248.1,289
16565500,289,335
16566400,264.9,352
16567500,243.8,292
16568400,285.7,325
16569500,271.9,358
16920400,134.1,493
16921500,156,522
16922400,154.7,598
16923500,134.1,506
16924400,152.4,507
16925500,157.8,598
16926400,134.9,521
16927500,148.6,494
16928400,160.1,593
16929500,136.8,538
17280400,137.9,467
17281500,153.9,563
17282400,133.1,534
17283500,134.6,462
17284400,154.1,551
17285500,136.2,549
17286400,131.4,462
17287500,153.1,536
17288400,139.8,561
17289500,129.2,466
17640400,145.7,420
17641500,138.2,461
17642400,123.1,383
17643500,143.3,407
17644400,141.7,465
17645500,122.9,393
17646400,139.9,395
17647500,144.7,465
17648400,123.8,404
17649500,136.4,385
18000400,256.3,316
18001500,219,286
18002400,232.2,258
18003500,258.5,312
18004400,223.5,295
18005500,226.3,256
18006400,259.1,305
18007500,229,303
18008400,221.5,255
18009500,257.7,297
18360400,150.8,532
18361500,139.3,442
18362400,163.4,495
18363500,154.8,541
18364400,138.1,450
18365500,160.5,479
18366400,158.4,546
18367500,137.6,461
18368400,157,465
18369500,161.8,547
18720400,0,366
18721500,0,349
18722400,0,419
18723500,0,377
18724400,0,342
18725500,0,413
18726400,0,389
18727500,0,338
18728400,0,404
18729500,0,400
19080400,162.2,455
19081500,188.7,531
19082400,171.5,553
19083500,159.3,459
19084400,186.5,515
19085500,176.2,562
19086400,157.5,467
19087500,183.5,499
19088400,180.6,568
19089500,157.1,478
19440400,130.9,378
19441500,134.4,444
19442400,115.3,385
19443500,127.7,368
19444400,136.6,441
19445500,116.6,397
19446400,124.4,361
19447500,137.8,435
19448400,118.9,409
19449500,121.2,356
19800400,155.9,477
19801500,137.3,471
19802400,133.7,397
19803500,155.4,464
19804400,141,482
19805500,131.3,400
19806400,153.8,451
19807500,145,490
19808400,129.7,407
19809500,151.3,437
20160400,0,427
20161500,0,359
20162400,0,365
20163500,0,428
20164400,0,370
20165500,0,355
20166400,0,426
20167500,0,382
20168400,0,348
20169500,0,420
20520400,187.5,489
20521500,191.5,427
20522400,218.3,511
20523500,192.1,503
20524400,187.2,425
20525500,217.5,498
20526400,196.8,515
20527500,183.8,428
20528400,215.4,483
20529500,202.3,525
20880400,143.2,336
20881500,167.1,362
20882400,163.6,409
20883500,142.8,344
20884400,163.5,351
20885500,167.2,410
20886400,143.2,354
20887500,159.6,341
20888400,169.9,408
20889500,145.1,365
21240400,321,489
21241500,354.4,590
21242400,304.9,551
21243500,312.7,482
21244400,355.7,578
21245500,312.2,567
21246400,305.5,480
21247500,354.3,564
21248400,320.4,581
21249500,299.6,483
21600400,215.2,520
21601500,202,563
21602400,181.5,467
21603500,211.9,504
21604400,206.9,569
21605500,180.6,478
21606400,207.6,489
21607500,211.4,571
21608400,181.6,491
21609500,202.4,475
21960400,319.8,546
21961500,273,487
21962400,293.6,447
21963500,323.2,540
21964400,278.1,503
21965500,285.7,441
21966400,324.4,529
21967500,284.6,518
21968400,279,439
21969500,323.8,516
22320400,274,393
22321500,256.9,327
22322400,301,371
22323500,281.5,400
22324400,253.7,332
22325500,296.2,359
22326400,288.5,405
22327500,252.5,339
22328400,290.2,349
22329500,294.8,406
22680400,133.6,497
22681500,149.2,483
22682400,158.1,576
22683500,135.2,513
22684400,145.6,472
22685500,159.9,569
22686400,137.6,529
22687500,141.7,465
22688400,160.8,559
22689500,140.7,545
23040400,124.4,344
23041500,144.2,405
23042400,129.9,415
23043500,121.8,345
23044400,142.7,393
23045500,133.2,423
23046400,120.4,350
23047500,140.7,381
23048400,136.5,428
23049500,119.7,358
23400400,142.1,478
23401500,144,557
23402400,123.8,477
23403500,138.8,465
23404400,146.4,555
23405500,125,492
23406400,134.8,455
23407500,148.1,548
23408400,127.3,508
23409500,131.6,448
23760400,290.4,544
23761500,254,529
23762400,250.7,450
23763500,290,531
23764400,260.6,542
23765500,245.6,452
23766400,287.6,516
23767500,267.6,553
23768400,242.3,458
23769500,283.1,500
24120400,338.1,615
24121500,296.7,514
24122400,341.8,532
24123500,345.6,617
24124400,297.3,529
24125500,333.7,517
24126400,351.6,616
24127500,300.5,545
24128400,325.1,505
24129500,355.9,609
24480400,221.6,302
24481500,229.5,267
24482400,259.4,321
24483500,226.4,311
24484400,224.2,265
24485500,259.2,313
24486400,232.4,319
24487500,219.8,266
24488400,256.9,304
24489500,238.7,326
24840400,269.1,317
24841500,314.8,347
24842400,304.2,387
24843500,267.5,324
24844400,308.6,336
24845500,311,389
24846400,267.8,333
24847500,301.4,326
24848400,316.9,388
24849500,270.4,343
25200400,295.2,367
25201500,322.3,442
25202400,276.7,407
25203500,287.5,361
25204400,324.4,434
25205500,282.6,419
25206400,280.5,358
25207500,323.8,424
25208400,290.1,430
25209500,275,359
25560400,235.6,527
10224768.633000001,495.73100000000005,562
690.53,665.1999999999999,Sat Jul 19 2014 10:54:00 GMT-0400 (EDT)
695.656,637.3620000000001,Sat Jul 19 2014 11:54:00 GMT-0400 (EDT)
641.2130000000001,714.1780000000001,Sat Jul 19 2014 12:54:00 GMT-0400 (EDT)
570.4859999999999,694.571,Sat Jul 19 2014 13:54:00 GMT-0400 (EDT)
740.833,706.2900000000002,Sat Jul 19 2014 14:54:00 GMT-0400 (EDT)
716.976,649.3629999999999,Sat Jul 19 2014 15:54:00 GMT-0400 (EDT)
576.1679999999999,688.3700000000001,Sat Jul 19 2014 16:54:00 GMT-0400 (EDT)
634.0400000000001,707.278,Sat Jul 19 2014 17:54:00 GMT-0400 (EDT)
628.6690000000001,662.4979999999999,Sat Jul 19 2014 18:54:00 GMT-0400 (EDT)
629.17,708.4680000000001,Sat Jul 19 2014 19:54:00 GMT-0400 (EDT)
506.7990000000001,686.642,Sat Jul 19 2014 20:54:00 GMT-0400 (EDT)
553.533,700.0749999999999,Sat Jul 19 2014 21:54:00 GMT-0400 (EDT)
683.9269999999999,690.0540000000001,Sat Jul 19 2014 22:54:00 GMT-0400 (EDT)
559.7899999999998,702.617,Sat Jul 19 2014 23:54:00 GMT-0400 (EDT)
567.336,719.5919999999999,Sun Jul 20 2014 00:54:00 GMT-0400 (EDT)
702.26,681.9110000000001,Sun Jul 20 2014 01:54:00 GMT-0400 (EDT)
648.858,666.0930000000001,Sun Jul 20 2014 02:54:00 GMT-0400 (EDT)
617.0790000000001,652.984,Sun Jul 20 2014 03:54:00 GMT-0400 (EDT)
539.785,705.9760000000001,Sun Jul 20 2014 04:54:00 GMT-0400 (EDT)
669.531,702.0109999999999,Sun Jul 20 2014 05:54:00 GMT-0400 (EDT)
672.1759999999999,676.8799999999999,Sun Jul 20 2014 06:54:00 GMT-0400 (EDT)
621.168,697.3710000000001,Sun Jul 20 2014 07:54:00 GMT-0400 (EDT)
547.668,702.189,Sun Jul 20 2014 08:54:00 GMT-0400 (EDT)
586.977,693.363,Sun Jul 20 2014 09:54:00 GMT-0400 (EDT)
670.579,739.7270000000001,Sun Jul 20 2014 10:54:00 GMT-0400 (EDT)
609.8779999999999,734.111,Sun Jul 20 2014 11:54:00 GMT-0400 (EDT)
552.14,684.0440000000001,Sun Jul 20 2014 12:54:00 GMT-0400 (EDT)
563.0350000000001,709.194,Sun Jul 20 2014 13:54:00 GMT-0400 (EDT)
613.8400000000001,672.3,Sun Jul 20 2014 14:54:00 GMT-0400 (EDT)
619.2199999999999,725.728,Sun Jul 20 2014 15:54:00 GMT-0400 (EDT)
656.7640000000001,704.9370000000001,Sun Jul 20 2014 16:54:00 GMT-0400 (EDT)
525.266,715.658,Sun Jul 20 2014 17:54:00 GMT-0400 (EDT)
597.7410000000001,718.367,Sun Jul 20 2014 18:54:00 GMT-0400 (EDT)
610.008,726.578,Sun Jul 20 2014 19:54:00 GMT-0400 (EDT)
404.95099999999996,714.5539999999999,Sun Jul 20 2014 20:54:00 GMT-0400 (EDT)
633.278,661.4390000000001,Sun Jul 20 2014 21:54:00 GMT-0400 (EDT)
510.121,701.759,Sun Jul 20 2014 22:54:00 GMT-0400 (EDT)
578.6370000000001,720.8919999999999,Sun Jul 20 2014 23:54:00 GMT-0400 (EDT)
541.751,686.295,Mon Jul 21 2014 00:54:00 GMT-0400 (EDT)
524.735,704.734,Mon Jul 21 2014 01:54:00 GMT-0400 (EDT)
414.79400000000004,725.1740000000001,Mon Jul 21 2014 02:54:00 GMT-0400 (EDT)
368.999,733.592,Mon Jul 21 2014 03:54:00 GMT-0400 (EDT)
467.008,735.049,Mon Jul 21 2014 04:54:00 GMT-0400 (EDT)
353.144,749.333,Mon Jul 21 2014 05:54:00 GMT-0400 (EDT)
