1087100,916,366,,
1087200,928,371,,
1087300,944,377,,
1087400,961,384,,
1087500,980,392,,
1087600,1000,400,,
1087700,1020,408,,
1087800,1039,416,,
1087900,1057,423,,
1088000,1072,429,,
1088100,1084,434,,
1088200,1093,437,,
1088300,1099,439,,
1088400,1100,440,,
1088500,1097,439,,
1088600,1091,436,,
1088700,1081,432,,
1088800,1067,427,,
1088900,1051,421,,
1089000,1033,413,,
1089100,1014,406,,
1089200,994,398,,
1089300,974,390,,
1089400,956,382,,
1089500,939,375,,
1089600,924,370,,
1089700,913,365,,
1089800,905,362,,
1089900,901,360,,
1440000,900,360,,
1440100,904,362,,
1440200,912,365,,
1440300,923,369,,
1440400,937,375,,
1440500,954,381,,
1440600,972,389,,
1440700,992,397,,
1440800,1012,405,,
1440900,1031,413,,
1441000,1050,420,,
1441100,1066,426,,
1441200,1079,432,,
1441300,1090,436,,
1441400,1097,439,,
1441500,1100,440,,
1441600,1099,440,,
1441700,1094,438,,
1441800,1085,434,,
1441900,1073,429,,
1442000,1058,423,,
1442100,1041,416,,
1442200,1022,409,,
1442300,1002,401,,
1442400,982,393,,
1442500,963,385,,
1442600,945,378,,
1442700,930,372,,
1442800,917,367,,
1442900,908,363,,
1443000,902,361,,
1443100,900,360,,
1443200,902,361,,
1443300,908,363,,
1443400,918,367,,
1443500,931,372,,
1443600,946,379,,
1443700,964,386,,
1443800,984,393,,
1443900,1004,401,,
1444000,1023,409,,
1444100,1042,417,,
1444200,1059,424,,
1444300,1074,430,,
1444400,1086,434,,
1444500,1094,438,,
1444600,1099,440,,
1444700,1100,440,,
1444800,1097,439,,
1444900,1089,436,,
1445000,1079,431,,
1445100,1065,426,,
1445200,1048,419,,
1445300,1030,412,,
1445400,1011,404,,
1445500,991,396,,
1445600,971,388,,
1445700,953,381,,
1445800,936,374,,
1445900,922,369,,
1446000,911,364,,
1446100,904,362,,
1446200,900,360,,
1446300,901,360,,
1446400,905,362,,
1446500,913,365,,
1446600,925,370,,
1446700,940,376,,
1446800,957,383,,
1446900,975,390,,
1447000,995,398,,
1447100,1015,406,,
1447200,1034,414,,
1447300,1052,421,,
1447400,1068,427,,
1447500,1081,433,,
1447600,1091,437,,
1447700,1098,439,,
1447800,1100,440,,
1447900,1098,439,,
1448000,1093,437,,
1448100,1084,433,,
1448200,1071,428,,
1448300,1056,422,,
1448400,1038,415,,
1448500,1019,408,,
1448600,999,400,,
1448700,979,392,,
1448800,960,384,,
1448900,943,377,,
1449000,928,371,,
1449100,915,366,,
1449200,906,363,,
1449300,901,361,,
1449400,900,360,,
1449500,903,361,,
1449600,910,364,,
1449700,920,368,,
1449800,933,373,,
1449900,949,380,,
1800000,968,968,,
1800100,987,987,,
1800200,1007,1007,,
1800300,1027,1027,,
1800400,1045,1045,,
1800500,1062,1062,,
1800600,1076,1076,,
1800700,1088,1088,,
1800800,1095,1095,,
1800900,1099,1099,,
1801000,1100,1100,,
1801100,1096,1096,,
1801200,1088,1088,,
1801300,1077,1077,,
1801400,1062,1062,,
1801500,1046,1046,,
1801600,1027,1027,,
1801700,1007,1007,,
1801800,987,987,,
1801900,968,968,,
1802000,950,950,,
1802100,934,934,,
1802200,920,920,,
1802300,910,910,,
1802400,903,903,,
1802500,900,900,,
1802600,901,901,,
1802700,906,906,,
1802800,915,915,,
1802900,927,927,,
1803000,942,942,,
1803100,960,960,,
1803200,979,979,,
1803300,999,999,,
1803400,1018,1018,,
1803500,1038,1038,,
1803600,1055,1055,,
1803700,1071,1071,,
1803800,1083,1083,,
1803900,1093,1093,,
1804000,1098,1098,,
1804100,1100,1100,,
1804200,1098,1098,,
1804300,1092,1092,,
1804400,1082,1082,,
1804500,1069,1069,,
1804600,1053,1053,,
1804700,1035,1035,,
1804800,1016,1016,,
1804900,996,996,,
1805000,976,976,,
1805100,957,957,,
1805200,940,940,,
1805300,925,925,,
1805400,914,914,,
1805500,905,905,,
1805600,901,901,,
1805700,900,900,,
1805800,904,904,,
1805900,911,911,,
1806000,922,922,,
1806100,936,936,,
1806200,952,952,,
1806300,971,971,,
1806400,990,990,,
1806500,1010,1010,,
1806600,1030,1030,,
1806700,1048,1048,,
1806800,1065,1065,,
1806900,1078,1078,,
1807000,1089,1089,,
1807100,1096,1096,,
1807200,1100,1100,,
1807300,1099,1099,,
1807400,1095,1095,,
1807500,1086,1086,,
1807600,1074,1074,,
1807700,1060,1060,,
1807800,1042,1042,,
1807900,1024,1024,,
1808000,1004,1004,,
1808100,984,984,,
1808200,965,965,,
1808300,947,947,,
1808400,931,931,,
1808500,918,918,,
1808600,908,908,,
1808700,902,902,,
1808800,900,900,,
1808900,902,902,,
1809000,908,908,,
1809100,917,917,,
1809200,930,930,,
1809300,945,945,,
1809400,963,963,,
1809500,982,982,,
1809600,1002,1002,,
1809700,1022,1022,,
1809800,1041,1041,,
1809900,1058,1058,,
2160000,1073,1073,,
2160100,1085,1085,,
2160200,1094,1094,,
2160300,1099,1099,,
2160400,1100,1100,,
2160500,1097,1097,,
2160600,1090,1090,,
2160700,1080,1080,,
2160800,1066,1066,,
2160900,1050,1050,,
2161000,1032,1032,,
2161100,1012,1012,,
2161200,992,992,,
2161300,973,973,,
2161400,954,954,,
2161500,937,937,,
2161600,923,923,,
2161700,912,912,,
2161800,904,904,,
2161900,900,900,,
2162000,901,901,,
2162100,905,905,,
2162200,913,913,,
2162300,924,924,,
2162400,938,938,,
2162500,955,955,,
2162600,974,974,,
2162700,994,994,,
2162800,1014,1014,,
2162900,1033,1033,,
2163000,1051,1051,,
2163100,1067,1067,,
2163200,1081,1081,,
2163300,1091,1091,,
2163400,1097,1097,,
2163500,1100,1100,,
2163600,1099,1099,,
2163700,1093,1093,,
2163800,1084,1084,,
2163900,1072,1072,,
2164000,1057,1057,,
2164100,1039,1039,,
2164200,1020,1020,,
2164300,1001,1001,,
2164400,981,981,,
2164500,962,962,,
2164600,944,944,,
2164700,929,929,,
2164800,916,916,,
2164900,907,907,,
2165000,902,902,,
2165100,900,900,,
2165200,902,902,,
2165300,909,909,,
2165400,919,919,,
2165500,932,932,,
2165600,948,948,,
2165700,966,966,,
2165800,985,985,,
2165900,1005,1005,,
2166000,1025,1025,,
2166100,1044,1044,,
2166200,1061,1061,,
2166300,1075,1075,,
2166400,1087,1087,,
2166500,1095,1095,,
2166600,1099,1099,,
2166700,1100,1100,,
2166800,1096,1096,,
2166900,1089,1089,,
2167000,1078,1078,,
2167100,1064,1064,,
2167200,1047,1047,,
2167300,1028,1028,,
2167400,1009,1009,,
2167500,989,989,,
2167600,969,969,,
2167700,951,951,,
2167800,935,935,,
2167900,921,921,,
2168000,910,910,,
2168100,903,903,,
2168200,900,900,,
2168300,901,901,,
2168400,906,906,,
2168500,914,914,,
2168600,926,926,,
2168700,941,941,,
2168800,958,958,,
2168900,977,977,,
2169000,997,997,,
2169100,1017,1017,,
2169200,1036,1036,,
2169300,1054,1054,,
2169400,1070,1070,,
2169500,1082,1082,,
2169600,1092,1092,,
2169700,1098,1098,,
2169800,1100,1100,,
2169900,1098,1098,,
2520000,1092,874,,
2520100,1083,866,,
2520200,1070,856,,
2520300,1054,843,,
2520400,1036,829,,
2520500,1017,814,,
2520600,997,798,,
2520700,977,782,,
2520800,958,767,,
2520900,941,753,,
2521000,926,741,,
2521100,914,731,,
2521200,906,725,,
2521300,901,721,,
2521400,900,720,,
2521500,903,723,,
2521600,910,728,,
2521700,921,737,,
2521800,935,748,,
2521900,951,761,,
2522000,969,775,,
2522100,989,791,,
2522200,1009,807,,
2522300,1028,823,,
2522400,1047,837,,
2522500,1063,851,,
2522600,1078,862,,
2522700,1089,871,,
2522800,1096,877,,
2522900,1100,880,,
2523000,1099,879,,
2523100,1095,876,,
2523200,1087,870,,
2523300,1075,860,,
2523400,1061,849,,
2523500,1044,835,,
2523600,1025,820,,
2523700,1005,804,,
2523800,986,788,,
2523900,966,773,,
2524000,948,759,,
2524100,932,746,,
2524200,919,735,,
2524300,909,727,,
2524400,903,722,,
2524500,900,720,,
2524600,902,721,,
2524700,907,726,,
2524800,916,733,,
2524900,929,743,,
2525000,944,755,,
2525100,961,769,,
2525200,980,784,,
2525300,1000,800,,
2525400,1020,816,,
2525500,1039,831,,
2525600,1057,845,,
2525700,1072,858,,
2525800,1084,867,,
2525900,1093,875,,
2526000,1099,879,,
2526100,1100,880,,
2526200,1097,878,,
2526300,1091,873,,
2526400,1081,865,,
2526500,1067,854,,
2526600,1051,841,,
2526700,1033,827,,
2526800,1014,811,,
2526900,994,795,,
2527000,974,779,,
2527100,955,764,,
2527200,939,751,,
2527300,924,739,,
2527400,913,730,,
2527500,905,724,,
2527600,901,720,,
2527700,900,720,,
2527800,904,723,,
2527900,912,729,,
2528000,923,738,,
2528100,937,750,,
2528200,954,763,,
2528300,972,778,,
2528400,992,794,,
2528500,1012,810,,
2528600,1031,825,,
2528700,1050,840,,
2528800,1066,853,,
2528900,1080,864,,
2529000,1090,872,,
2529100,1097,878,,
2529200,1100,880,,
2529300,1099,879,,
2529400,1094,875,,
2529500,1085,868,,
2529600,1073,859,,
2529700,1058,847,,
2529800,1041,833,,
2529900,1022,818,,
2880000,1002,1002,,
2880100,982,982,,
2880200,963,963,,
2880300,945,945,,
2880400,930,930,,
2880500,917,917,,
2880600,908,908,,
2880700,902,902,,
2880800,900,900,,
2880900,902,902,,
2881000,908,908,,
2881100,918,918,,
2881200,931,931,,
2881300,947,947,,
2881400,965,965,,
2881500,984,984,,
2881600,1004,1004,,
2881700,1023,1023,,
2881800,1042,1042,,
2881900,1059,1059,,
2882000,1074,1074,,
2882100,1086,1086,,
2882200,1094,1094,,
2882300,1099,1099,,
2882400,1100,1100,,
2882500,1096,1096,,
2882600,1089,1089,,
2882700,1079,1079,,
2882800,1065,1065,,
2882900,1048,1048,,
2883000,1030,1030,,
2883100,1010,1010,,
2883200,990,990,,
2883300,971,971,,
2883400,952,952,,
2883500,936,936,,
2883600,922,922,,
2883700,911,911,,
2883800,904,904,,
2883900,900,900,,
2884000,901,901,,
2884100,905,905,,
2884200,913,913,,
2884300,925,925,,
2884400,940,940,,
2884500,957,957,,
2884600,976,976,,
2884700,995,995,,
2884800,1015,1015,,
2884900,1035,1035,,
2885000,1053,1053,,
2885100,1068,1068,,
2885200,1082,1082,,
2885300,1091,1091,,
2885400,1098,1098,,
2885500,1100,1100,,
2885600,1098,1098,,
2885700,1093,1093,,
2885800,1083,1083,,
2885900,1071,1071,,
2886000,1055,1055,,
2886100,1038,1038,,
2886200,1019,1019,,
2886300,999,999,,
2886400,979,979,,
2886500,960,960,,
2886600,943,943,,
2886700,927,927,,
2886800,915,915,,
2886900,906,906,,
2887000,901,901,,
2887100,900,900,,
2887200,903,903,,
2887300,910,910,,
2887400,920,920,,
2887500,933,933,,
2887600,950,950,,
2887700,968,968,,
2887800,987,987,,
2887900,1007,1007,,
2888000,1027,1027,,
2888100,1045,1045,,
2888200,1062,1062,,
2888300,1076,1076,,
2888400,1088,1088,,
2888500,1096,1096,,
2888600,1100,1100,,
2888700,1100,1100,,
2888800,1096,1096,,
2888900,1088,1088,,
2889000,1076,1076,,
2889100,1062,1062,,
2889200,1045,1045,,
2889300,1027,1027,,
2889400,1007,1007,,
2889500,987,987,,
2889600,968,968,,
2889700,950,950,,
2889800,933,933,,
2889900,920,920,,
3240000,910,728,,
3240100,903,722,,
3240200,900,720,,
3240300,901,721,,
3240400,906,725,,
3240500,915,732,,
3240600,927,742,,
3240700,943,754,,
3240800,960,768,,
3240900,979,783,,
3241000,999,799,,
3241100,1019,815,,
3241200,1038,830,,
3241300,1055,844,,
3241400,1071,857,,
3241500,1083,867,,
3241600,1093,874,,
3241700,1098,879,,
3241800,1100,880,,
3241900,1098,878,,
3242000,1091,873,,
3242100,1082,865,,
3242200,1068,855,,
3242300,1053,842,,
3242400,1035,828,,
3242500,1015,812,,
3242600,995,796,,
3242700,976,781,,
3242800,957,765,,
3242900,940,752,,
3243000,925,740,,
3243100,913,731,,
3243200,905,724,,
3243300,901,721,,
3243400,900,720,,
3243500,904,723,,
3243600,911,729,,
3243700,922,738,,
3243800,936,749,,
3243900,952,762,,
3244000,971,777,,
3244100,990,792,,
3244200,1010,808,,
3244300,1030,824,,
3244400,1048,839,,
3244500,1065,852,,
3244600,1079,863,,
3244700,1089,871,,
3244800,1096,877,,
3244900,1100,880,,
3245000,1099,879,,
3245100,1094,876,,
3245200,1086,869,,
3245300,1074,859,,
3245400,1059,848,,
3245500,1042,834,,
3245600,1023,819,,
3245700,1004,803,,
3245800,984,787,,
3245900,965,772,,
3246000,947,757,,
3246100,931,745,,
3246200,918,734,,
3246300,908,727,,
3246400,902,722,,
3246500,900,720,,
3246600,902,721,,
3246700,908,726,,
3246800,917,734,,
3246900,930,744,,
3247000,945,756,,
3247100,963,770,,
3247200,982,786,,
3247300,1002,802,,
3247400,1022,818,,
3247500,1041,833,,
3247600,1058,847,,
3247700,1073,859,,
3247800,1085,868,,
3247900,1094,875,,
3248000,1099,879,,
3248100,1100,880,,
3248200,1097,878,,
3248300,1090,872,,
3248400,1080,864,,
3248500,1066,853,,
3248600,1050,840,,
3248700,1031,825,,
3248800,1012,810,,
3248900,992,794,,
3249000,972,778,,
3249100,954,763,,
3249200,937,750,,
3249300,923,738,,
3249400,912,729,,
3249500,904,723,,
3249600,900,720,,
3249700,901,720,,
3249800,905,724,,
3249900,913,730,,
3600000,924,924,,
3600100,939,939,,
3600200,955,955,,
3600300,974,974,,
3600400,994,994,,
3600500,1014,1014,,
3600600,1033,1033,,
3600700,1051,1051,,
3600800,1067,1067,,
3600900,1081,1081,,
3601000,1091,1091,,
3601100,1097,1097,,
3601200,1100,1100,,
3601300,1099,1099,,
3601400,1093,1093,,
3601500,1084,1084,,
3601600,1072,1072,,
3601700,1057,1057,,
3601800,1039,1039,,
3601900,1020,1020,,
3602000,1000,1000,,
3602100,980,980,,
3602200,961,961,,
3602300,944,944,,
3602400,929,929,,
3602500,916,916,,
3602600,907,907,,
3602700,902,902,,
3602800,900,900,,
3602900,903,903,,
3603000,909,909,,
3603100,919,919,,
3603200,932,932,,
3603300,948,948,,
3603400,966,966,,
3603500,986,986,,
3603600,1005,1005,,
3603700,1025,1025,,
3603800,1044,1044,,
3603900,1061,1061,,
3604000,1075,1075,,
3604100,1087,1087,,
3604200,1095,1095,,
3604300,1099,1099,,
3604400,1100,1100,,
3604500,1096,1096,,
3604600,1089,1089,,
3604700,1077,1077,,
3604800,1063,1063,,
3604900,1047,1047,,
3605000,1028,1028,,
3605100,1009,1009,,
3605200,989,989,,
3605300,969,969,,
3605400,951,951,,
3605500,935,935,,
3605600,921,921,,
3605700,910,910,,
3605800,903,903,,
3605900,900,900,,
3606000,901,901,,
3606100,906,906,,
3606200,914,914,,
3606300,926,926,,
3606400,941,941,,
3606500,958,958,,
3606600,977,977,,
3606700,997,997,,
3606800,1017,1017,,
3606900,1036,1036,,
3607000,1054,1054,,
3607100,1070,1070,,
3607200,1083,1083,,
3607300,1092,1092,,
3607400,1098,1098,,
3607500,1100,1100,,
3607600,1098,1098,,
3607700,1092,1092,,
3607800,1082,1082,,
3607900,1070,1070,,
3608000,1054,1054,,
3608100,1036,1036,,
3608200,1017,1017,,
3608300,997,997,,
3608400,977,977,,
3608500,958,958,,
3608600,941,941,,
3608700,926,926,,
3608800,914,914,,
3608900,906,906,,
3609000,901,901,,
3609100,900,900,,
3609200,903,903,,
3609300,910,910,,
3609400,921,921,,
3609500,935,935,,
3609600,951,951,,
3609700,969,969,,
3609800,989,989,,
3609900,1009,1009,,
3960000,1028,411,,
3960100,1047,419,,
3960200,1064,425,,
3960300,1078,431,,
3960400,1089,435,,
3960500,1096,438,,
3960600,1100,440,,
3960700,1099,440,,
3960800,1095,438,,
3960900,1087,435,,
3961000,1075,430,,
3961100,1061,424,,
3961200,1044,418,,
3961300,1025,410,,
3961400,1005,402,,
3961500,985,394,,
3961600,966,386,,
3961700,948,379,,
3961800,932,373,,
3961900,919,368,,
3962000,909,364,,
3962100,902,361,,
3962200,900,360,,
3962300,902,361,,
3962400,907,363,,
3962500,916,366,,
3962600,929,371,,
3962700,944,378,,
3962800,962,385,,
3962900,981,392,,
3963000,1001,400,,
3963100,1020,408,,
3963200,1039,416,,
3963300,1057,423,,
3963400,1072,429,,
3963500,1084,434,,
3963600,1093,437,,
3963700,1099,439,,
3963800,1100,440,,
3963900,1097,439,,
3964000,1091,436,,
3964100,1081,432,,
3964200,1067,427,,
3964300,1051,420,,
3964400,1033,413,,
3964500,1014,405,,
3964600,994,397,,
3964700,974,390,,
3964800,955,382,,
3964900,938,375,,
3965000,924,370,,
3965100,913,365,,
3965200,905,362,,
3965300,901,360,,
3965400,900,360,,
3965500,904,362,,
3965600,912,365,,
3965700,923,369,,
3965800,937,375,,
3965900,954,382,,
3966000,973,389,,
3966100,992,397,,
3966200,1012,405,,
3966300,1032,413,,
3966400,1050,420,,
3966500,1066,426,,
3966600,1080,432,,
3966700,1090,436,,
3966800,1097,439,,
3966900,1100,440,,
3967000,1099,440,,
3967100,1094,438,,
3967200,1085,434,,
3967300,1073,429,,
3967400,1058,423,,
3967500,1041,416,,
3967600,1022,409,,
3967700,1002,401,,
3967800,982,393,,
3967900,963,385,,
3968000,945,378,,
3968100,930,372,,
3968200,917,367,,
3968300,908,363,,
3968400,902,361,,
3968500,900,360,,
3968600,902,361,,
3968700,908,363,,
3968800,918,367,,
3968900,931,372,,
3969000,947,379,,
3969100,965,386,,
3969200,984,394,,
3969300,1004,402,,
3969400,1024,409,,
3969500,1042,417,,
3969600,1060,424,,
3969700,1074,430,,
3969800,1086,434,,
3969900,1095,438,,
4320000,1099,879,,
4320100,1100,880,,
4320200,1096,877,,
4320300,1089,871,,
4320400,1078,863,,
4320500,1065,852,,
4320600,1048,839,,
4320700,1030,824,,
4320800,1010,808,,
4320900,990,792,,
4321000,971,777,,
4321100,952,762,,
4321200,936,749,,
4321300,922,737,,
4321400,911,729,,
4321500,904,723,,
4321600,900,720,,
4321700,901,721,,
4321800,905,724,,
4321900,914,731,,
4322000,925,740,,
4322100,940,752,,
4322200,957,766,,
4322300,976,781,,
4322400,996,796,,
4322500,1016,812,,
4322600,1035,828,,
4322700,1053,842,,
4322800,1069,855,,
4322900,1082,865,,
4323000,1092,873,,
4323100,1098,878,,
4323200,1100,880,,
4323300,1098,879,,
4323400,1093,874,,
4323500,1083,867,,
4323600,1071,857,,
4323700,1055,844,,
4323800,1038,830,,
4323900,1018,815,,
4324000,999,799,,
4324100,979,783,,
4324200,960,768,,
4324300,942,754,,
4324400,927,742,,
4324500,915,732,,
4324600,906,725,,
4324700,901,721,,
4324800,900,720,,
4324900,903,722,,
4325000,910,728,,
4325100,920,736,,
4325200,934,747,,
4325300,950,760,,
4325400,968,774,,
4325500,987,790,,
4325600,1007,806,,
4325700,1027,822,,
4325800,1046,836,,
4325900,1062,850,,
4326000,1077,861,,
4326100,1088,870,,
4326200,1096,876,,
4326300,1100,880,,
4326400,1099,880,,
4326500,1095,876,,
4326600,1088,870,,
4326700,1076,861,,
4326800,1062,850,,
4326900,1045,836,,
4327000,1027,821,,
4327100,1007,806,,
4327200,987,790,,
4327300,968,774,,
4327400,949,759,,
4327500,933,747,,
4327600,920,736,,
4327700,910,728,,
4327800,903,722,,
4327900,900,720,,
4328000,901,721,,
4328100,906,725,,
4328200,915,732,,
4328300,928,742,,
4328400,943,754,,
4328500,960,768,,
4328600,979,783,,
4328700,999,799,,
4328800,1019,815,,
4328900,1038,830,,
4329000,1056,844,,
4329100,1071,857,,
4329200,1084,867,,
4329300,1093,874,,
4329400,1098,879,,
4329500,1100,880,,
4329600,1098,878,,
4329700,1091,873,,
4329800,1081,865,,
4329900,1068,855,,
4680000,1052,842,,
4680100,1034,828,,
4680200,1015,812,,
4680300,995,796,,
4680400,975,780,,
4680500,957,765,,
4680600,940,752,,
4680700,925,740,,
4680800,913,731,,
4680900,905,724,,
4681000,901,721,,
4681100,900,720,,
4681200,904,723,,
4681300,911,729,,
4681400,922,738,,
4681500,936,749,,
4681600,953,762,,
4681700,971,777,,
4681800,991,793,,
4681900,1011,808,,
4682000,1030,824,,
4682100,1048,839,,
4682200,1065,852,,
4682300,1079,863,,
4682400,1089,872,,
4682500,1097,877,,
4682600,1100,880,,
4682700,1099,879,,
4682800,1094,876,,
4682900,1086,869,,
4683000,1074,859,,
4683100,1059,847,,
4683200,1042,834,,
4683300,1023,819,,
4683400,1004,803,,
4683500,984,787,,
4683600,964,771,,
4683700,946,757,,
4683800,931,745,,
4683900,918,734,,
4684000,908,727,,
4684100,902,722,,
4684200,900,720,,
4684300,902,721,,
4684400,908,726,,
4684500,917,734,,
4684600,930,744,,
4684700,945,756,,
4684800,963,771,,
4684900,982,786,,
4685000,1002,802,,
4685100,1022,818,,
4685200,1041,833,,
4685300,1058,847,,
4685400,1073,859,,
4685500,1085,868,,
4685600,1094,875,,
4685700,1099,879,,
4685800,1100,880,,
4685900,1097,877,,
4686000,1090,872,,
4686100,1079,864,,
4686200,1066,853,,
4686300,1050,840,,
4686400,1031,825,,
4686500,1012,809,,
4686600,992,793,,
4686700,972,778,,
4686800,954,763,,
4686900,937,750,,
4687000,923,738,,
4687100,912,729,,
4687200,904,723,,
4687300,900,720,,
4687400,901,720,,
4687500,905,724,,
