Force,Position,date
577.33,0,Mon Jul 14 2014 11:00:00 GMT-0400 (EDT)
480.42,121.64,Mon Jul 14 2014 11:06:00 GMT-0400 (EDT)
662.49,165.39,Mon Jul 14 2014 11:12:00 GMT-0400 (EDT)
636.19,0,Mon Jul 14 2014 11:18:00 GMT-0400 (EDT)
726.16,134.57,Mon Jul 14 2014 11:24:00 GMT-0400 (EDT)
727.55,129.55,Mon Jul 14 2014 11:30:00 GMT-0400 (EDT)
524.1,30.93,Mon Jul 14 2014 11:36:00 GMT-0400 (EDT)
610.01,118.06,Mon Jul 14 2014 11:42:00 GMT-0400 (EDT)
747.28,164.02,Mon Jul 14 2014 11:48:00 GMT-0400 (EDT)
441.14,59.07,Mon Jul 14 2014 11:54:00 GMT-0400 (EDT)
622.74,87.94,Mon Jul 14 2014 12:00:00 GMT-0400 (EDT)
655.02,139.35,Mon Jul 14 2014 12:06:00 GMT-0400 (EDT)
509.11,24.42,Mon Jul 14 2014 12:12:00 GMT-0400 (EDT)
595.74,43.46,Mon Jul 14 2014 12:18:00 GMT-0400 (EDT)
753.72,174.97,Mon Jul 14 2014 12:24:00 GMT-0400 (EDT)
647.25,102.81,Mon Jul 14 2014 12:30:00 GMT-0400 (EDT)
569.46,7.19,Mon Jul 14 2014 12:36:00 GMT-0400 (EDT)
469.17,242.32,Mon Jul 14 2014 12:42:00 GMT-0400 (EDT)
540.6,112.96,Mon Jul 14 2014 12:48:00 GMT-0400 (EDT)
582.26,0,Mon Jul 14 2014 12:54:00 GMT-0400 (EDT)
409.28,227.99,Mon Jul 14 2014 13:00:00 GMT-0400 (EDT)
734.8,164.4,Mon Jul 14 2014 13:06:00 GMT-0400 (EDT)
719.95,0,Mon Jul 14 2014 13:12:00 GMT-0400 (EDT)
638.48,196.08,Mon Jul 14 2014 13:18:00 GMT-0400 (EDT)
492.27,157.38,Mon Jul 14 2014 13:24:00 GMT-0400 (EDT)
707.99,119.05,Mon Jul 14 2014 13:30:00 GMT-0400 (EDT)
506.66,152.58,Mon Jul 14 2014 13:36:00 GMT-0400 (EDT)
718.52,229.02,Mon Jul 14 2014 13:42:00 GMT-0400 (EDT)
491.38,0,Mon Jul 14 2014 13:48:00 GMT-0400 (EDT)
434.12,129.68,Mon Jul 14 2014 13:54:00 GMT-0400 (EDT)
571.2,180.95,Mon Jul 14 2014 14:00:00 GMT-0400 (EDT)
640.68,117.91,Mon Jul 14 2014 14:06:00 GMT-0400 (EDT)
512.7,108.15,Mon Jul 14 2014 14:12:00 GMT-0400 (EDT)
521.1,280.02,Mon Jul 14 2014 14:18:00 GMT-0400 (EDT)
518.87,51.63,Mon Jul 14 2014 14:24:00 GMT-0400 (EDT)
468.96,31.65,Mon Jul 14 2014 14:30:00 GMT-0400 (EDT)
441.68,299.63,Mon Jul 14 2014 14:36:00 GMT-0400 (EDT)
701.66,85.22,Mon Jul 14 2014 14:42:00 GMT-0400 (EDT)
398.69,0,Mon Jul 14 2014 14:48:00 GMT-0400 (EDT)
648.72,185.45,Mon Jul 14 2014 14:54:00 GMT-0400 (EDT)
584.01,117.79,Mon Jul 14 2014 15:00:00 GMT-0400 (EDT)
731.17,98.97,Mon Jul 14 2014 15:06:00 GMT-0400 (EDT)
721.09,242.68,Mon Jul 14 2014 15:12:00 GMT-0400 (EDT)
552.51,137.96,Mon Jul 14 2014 15:18:00 GMT-0400 (EDT)
732.08,0,Mon Jul 14 2014 15:24:00 GMT-0400 (EDT)
537.95,146.38,Mon Jul 14 2014 15:30:00 GMT-0400 (EDT)
680.27,195.69,Mon Jul 14 2014 15:36:00 GMT-0400 (EDT)
502.08,125.35,Mon Jul 14 2014 15:42:00 GMT-0400 (EDT)
549.04,151.41,Mon Jul 14 2014 15:48:00 GMT-0400 (EDT)
496.38,243.6,Mon Jul 14 2014 15:54:00 GMT-0400 (EDT)
710.04,115.11,Mon Jul 14 2014 16:00:00 GMT-0400 (EDT)
415.1,147.08,Mon Jul 14 2014 16:06:00 GMT-0400 (EDT)
428.78,285.3,Mon Jul 14 2014 16:12:00 GMT-0400 (EDT)
409.6,47.94,Mon Jul 14 2014 16:18:00 GMT-0400 (EDT)
615.78,120.13,Mon Jul 14 2014 16:24:00 GMT-0400 (EDT)
396.24,189.09,Mon Jul 14 2014 16:30:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 16:36:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 16:42:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 16:48:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 16:54:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 17:00:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 17:06:00 GMT-0400 (EDT)
724.92,126.26,Mon Jul 14 2014 17:12:00 GMT-0400 (EDT)
778.58,111.4,Mon Jul 14 2014 17:18:00 GMT-0400 (EDT)
740.42,143.83,Mon Jul 14 2014 17:24:00 GMT-0400 (EDT)
456.05,166,Mon Jul 14 2014 17:30:00 GMT-0400 (EDT)
762.02,25.51,Mon Jul 14 2014 17:36:00 GMT-0400 (EDT)
653.15,217.69,Mon Jul 14 2014 17:42:00 GMT-0400 (EDT)
436.73,222.37,Mon Jul 14 2014 17:48:00 GMT-0400 (EDT)
539.53,0,Mon Jul 14 2014 17:54:00 GMT-0400 (EDT)
682.92,164.67,Mon Jul 14 2014 18:00:00 GMT-0400 (EDT)
731.81,246.55,Mon Jul 14 2014 18:06:00 GMT-0400 (EDT)
662.57,0,Mon Jul 14 2014 18:12:00 GMT-0400 (EDT)
635.87,143.97,Mon Jul 14 2014 18:18:00 GMT-0400 (EDT)
564.37,153.33,Mon Jul 14 2014 18:24:00 GMT-0400 (EDT)
519.37,2,Mon Jul 14 2014 18:30:00 GMT-0400 (EDT)
490.74,129.89,Mon Jul 14 2014 18:36:00 GMT-0400 (EDT)
709.44,261.05,Mon Jul 14 2014 18:42:00 GMT-0400 (EDT)
725.58,81.54,Mon Jul 14 2014 18:48:00 GMT-0400 (EDT)
621.67,100.07,Mon Jul 14 2014 18:54:00 GMT-0400 (EDT)
615.21,195.18,Mon Jul 14 2014 19:00:00 GMT-0400 (EDT)
608.93,125.99,Mon Jul 14 2014 19:06:00 GMT-0400 (EDT)
774.97,145.91,Mon Jul 14 2014 19:12:00 GMT-0400 (EDT)
638.83,239.82,Mon Jul 14 2014 19:18:00 GMT-0400 (EDT)
466.47,141.01,Mon Jul 14 2014 19:24:00 GMT-0400 (EDT)
487.43,115.43,Mon Jul 14 2014 19:30:00 GMT-0400 (EDT)
599.83,191.36,Mon Jul 14 2014 19:36:00 GMT-0400 (EDT)
562.57,170.19,Mon Jul 14 2014 19:42:00 GMT-0400 (EDT)
583.19,85.68,Mon Jul 14 2014 19:48:00 GMT-0400 (EDT)
568.58,183.14,Mon Jul 14 2014 19:54:00 GMT-0400 (EDT)
547.23,200.99,Mon Jul 14 2014 20:00:00 GMT-0400 (EDT)
745.89,54.79,Mon Jul 14 2014 20:06:00 GMT-0400 (EDT)
592.35,171.43,Mon Jul 14 2014 20:12:00 GMT-0400 (EDT)
673.46,234.38,Mon Jul 14 2014 20:18:00 GMT-0400 (EDT)
590.4,0,Mon Jul 14 2014 20:24:00 GMT-0400 (EDT)
738.64,172.29,Mon Jul 14 2014 20:30:00 GMT-0400 (EDT)
556.86,291.99,Mon Jul 14 2014 20:36:00 GMT-0400 (EDT)
653.22,122.61,Mon Jul 14 2014 20:42:00 GMT-0400 (EDT)
680.14,145.79,Mon Jul 14 2014 20:48:00 GMT-0400 (EDT)
803.06,239.9,Mon Jul 14 2014 20:54:00 GMT-0400 (EDT)
598.62,152.29,Mon Jul 14 2014 21:00:00 GMT-0400 (EDT)
627.77,143.39,Mon Jul 14 2014 21:06:00 GMT-0400 (EDT)
744.7,192.02,Mon Jul 14 2014 21:12:00 GMT-0400 (EDT)
698.42,145.45,Mon Jul 14 2014 21:18:00 GMT-0400 (EDT)
723.36,54.72,Mon Jul 14 2014 21:24:00 GMT-0400 (EDT)
425.01,286.27,Mon Jul 14 2014 21:30:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 21:36:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 21:42:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 21:48:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 21:54:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 22:00:00 GMT-0400 (EDT)
0,0,Mon Jul 14 2014 22:06:00 GMT-0400 (EDT)
576.55,194.57,Mon Jul 14 2014 22:12:00 GMT-0400 (EDT)
700.6,16.29,Mon Jul 14 2014 22:18:00 GMT-0400 (EDT)
578.21,183.44,Mon Jul 14 2014 22:24:00 GMT-0400 (EDT)
677.12,289.22,Mon Jul 14 2014 22:30:00 GMT-0400 (EDT)
737.94,69.77,Mon Jul 14 2014 22:36:00 GMT-0400 (EDT)
779.15,172.96,Mon Jul 14 2014 22:42:00 GMT-0400 (EDT)
582.07,162.45,Mon Jul 14 2014 22:48:00 GMT-0400 (EDT)
563.05,142.24,Mon Jul 14 2014 22:54:00 GMT-0400 (EDT)
521.58,144.73,Mon Jul 14 2014 23:00:00 GMT-0400 (EDT)
484.85,262.05,Mon Jul 14 2014 23:06:00 GMT-0400 (EDT)
783.26,89.19,Mon Jul 14 2014 23:12:00 GMT-0400 (EDT)
783.1,92.85,Mon Jul 14 2014 23:18:00 GMT-0400 (EDT)
744.19,278.68,Mon Jul 14 2014 23:24:00 GMT-0400 (EDT)
633.61,96.43,Mon Jul 14 2014 23:30:00 GMT-0400 (EDT)
555.07,149.68,Mon Jul 14 2014 23:36:00 GMT-0400 (EDT)
623.01,172.01,Mon Jul 14 2014 23:42:00 GMT-0400 (EDT)
676.63,139.73,Mon Jul 14 2014 23:48:00 GMT-0400 (EDT)
612.42,108.39,Mon Jul 14 2014 23:54:00 GMT-0400 (EDT)
605.2,249.9,Tue Jul 15 2014 00:00:00 GMT-0400 (EDT)
449.28,176.4,Tue Jul 15 2014 00:06:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 00:12:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 00:18:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 00:24:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 00:30:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 00:36:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 00:42:00 GMT-0400 (EDT)
600.63,94.12,Tue Jul 15 2014 00:48:00 GMT-0400 (EDT)
671.17,185.69,Tue Jul 15 2014 00:54:00 GMT-0400 (EDT)
487.08,218.93,Tue Jul 15 2014 01:00:00 GMT-0400 (EDT)
580.88,21.52,Tue Jul 15 2014 01:06:00 GMT-0400 (EDT)
468.57,162.53,Tue Jul 15 2014 01:12:00 GMT-0400 (EDT)
569.62,309.58,Tue Jul 15 2014 01:18:00 GMT-0400 (EDT)
798.84,113.99,Tue Jul 15 2014 01:24:00 GMT-0400 (EDT)
746.75,101.93,Tue Jul 15 2014 01:30:00 GMT-0400 (EDT)
594.44,308.57,Tue Jul 15 2014 01:36:00 GMT-0400 (EDT)
832.75,147.46,Tue Jul 15 2014 01:42:00 GMT-0400 (EDT)
723.4,126.33,Tue Jul 15 2014 01:48:00 GMT-0400 (EDT)
596.27,313.79,Tue Jul 15 2014 01:54:00 GMT-0400 (EDT)
769.77,149.36,Tue Jul 15 2014 02:00:00 GMT-0400 (EDT)
772.29,14,Tue Jul 15 2014 02:06:00 GMT-0400 (EDT)
795.54,331.31,Tue Jul 15 2014 02:12:00 GMT-0400 (EDT)
574.47,193.84,Tue Jul 15 2014 02:18:00 GMT-0400 (EDT)
645.71,35.45,Tue Jul 15 2014 02:24:00 GMT-0400 (EDT)
837.77,280.33,Tue Jul 15 2014 02:30:00 GMT-0400 (EDT)
732.39,215.12,Tue Jul 15 2014 02:36:00 GMT-0400 (EDT)
558.91,0,Tue Jul 15 2014 02:42:00 GMT-0400 (EDT)
510.67,205.4,Tue Jul 15 2014 02:48:00 GMT-0400 (EDT)
562.68,188.32,Tue Jul 15 2014 02:54:00 GMT-0400 (EDT)
644.11,123.82,Tue Jul 15 2014 03:00:00 GMT-0400 (EDT)
573.66,188.86,Tue Jul 15 2014 03:06:00 GMT-0400 (EDT)
765.03,202.66,Tue Jul 15 2014 03:12:00 GMT-0400 (EDT)
631.22,44.24,Tue Jul 15 2014 03:18:00 GMT-0400 (EDT)
467.11,175.05,Tue Jul 15 2014 03:24:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 03:30:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 03:36:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 03:42:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 03:48:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 03:54:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 04:00:00 GMT-0400 (EDT)
808.67,199.49,Tue Jul 15 2014 04:06:00 GMT-0400 (EDT)
822.69,177.81,Tue Jul 15 2014 04:12:00 GMT-0400 (EDT)
697.9,125.99,Tue Jul 15 2014 04:18:00 GMT-0400 (EDT)
749.99,241.38,Tue Jul 15 2014 04:24:00 GMT-0400 (EDT)
646.85,189.39,Tue Jul 15 2014 04:30:00 GMT-0400 (EDT)
457.23,2,Tue Jul 15 2014 04:36:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 04:42:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 04:48:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 04:54:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 05:00:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 05:06:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 05:12:00 GMT-0400 (EDT)
746.67,196.5,Tue Jul 15 2014 05:18:00 GMT-0400 (EDT)
737.37,335.71,Tue Jul 15 2014 05:24:00 GMT-0400 (EDT)
675.17,111.2,Tue Jul 15 2014 05:30:00 GMT-0400 (EDT)
801.19,172.83,Tue Jul 15 2014 05:36:00 GMT-0400 (EDT)
507.9,311.64,Tue Jul 15 2014 05:42:00 GMT-0400 (EDT)
740.06,71.06,Tue Jul 15 2014 05:48:00 GMT-0400 (EDT)
621.57,118.81,Tue Jul 15 2014 05:54:00 GMT-0400 (EDT)
759.9,214.23,Tue Jul 15 2014 06:00:00 GMT-0400 (EDT)
801.37,178.94,Tue Jul 15 2014 06:06:00 GMT-0400 (EDT)
665.24,71,Tue Jul 15 2014 06:12:00 GMT-0400 (EDT)
479.24,316.47,Tue Jul 15 2014 06:18:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 06:24:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 06:30:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 06:36:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 06:42:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 06:48:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 06:54:00 GMT-0400 (EDT)
604.7,221.42,Tue Jul 15 2014 07:00:00 GMT-0400 (EDT)
547.12,164.65,Tue Jul 15 2014 07:06:00 GMT-0400 (EDT)
667.16,209.59,Tue Jul 15 2014 07:12:00 GMT-0400 (EDT)
816.83,211.89,Tue Jul 15 2014 07:18:00 GMT-0400 (EDT)
718.97,80.36,Tue Jul 15 2014 07:24:00 GMT-0400 (EDT)
834.49,231.07,Tue Jul 15 2014 07:30:00 GMT-0400 (EDT)
815.81,249.48,Tue Jul 15 2014 07:36:00 GMT-0400 (EDT)
848.93,40.36,Tue Jul 15 2014 07:42:00 GMT-0400 (EDT)
768.96,184.43,Tue Jul 15 2014 07:48:00 GMT-0400 (EDT)
791.58,210.9,Tue Jul 15 2014 07:54:00 GMT-0400 (EDT)
779.89,151.71,Tue Jul 15 2014 08:00:00 GMT-0400 (EDT)
609.75,138.35,Tue Jul 15 2014 08:06:00 GMT-0400 (EDT)
638.32,250.47,Tue Jul 15 2014 08:12:00 GMT-0400 (EDT)
863.86,196.56,Tue Jul 15 2014 08:18:00 GMT-0400 (EDT)
860.09,153.63,Tue Jul 15 2014 08:24:00 GMT-0400 (EDT)
527.72,251.97,Tue Jul 15 2014 08:30:00 GMT-0400 (EDT)
547.56,197.14,Tue Jul 15 2014 08:36:00 GMT-0400 (EDT)
590.13,50.26,Tue Jul 15 2014 08:42:00 GMT-0400 (EDT)
508.36,313.48,Tue Jul 15 2014 08:48:00 GMT-0400 (EDT)
686.92,208.14,Tue Jul 15 2014 08:54:00 GMT-0400 (EDT)
722.48,52.25,Tue Jul 15 2014 09:00:00 GMT-0400 (EDT)
628.26,334.41,Tue Jul 15 2014 09:06:00 GMT-0400 (EDT)
739.08,203.27,Tue Jul 15 2014 09:12:00 GMT-0400 (EDT)
528.2,104.57,Tue Jul 15 2014 09:18:00 GMT-0400 (EDT)
510.63,273.28,Tue Jul 15 2014 09:24:00 GMT-0400 (EDT)
788.18,251.29,Tue Jul 15 2014 09:30:00 GMT-0400 (EDT)
857.94,175.75,Tue Jul 15 2014 09:36:00 GMT-0400 (EDT)
529.63,215.43,Tue Jul 15 2014 09:42:00 GMT-0400 (EDT)
682.01,330.95,Tue Jul 15 2014 09:48:00 GMT-0400 (EDT)
705.29,33.23,Tue Jul 15 2014 09:54:00 GMT-0400 (EDT)
547.15,200.28,Tue Jul 15 2014 10:00:00 GMT-0400 (EDT)
776.89,305.55,Tue Jul 15 2014 10:06:00 GMT-0400 (EDT)
584.76,91.36,Tue Jul 15 2014 10:12:00 GMT-0400 (EDT)
647.14,201.96,Tue Jul 15 2014 10:18:00 GMT-0400 (EDT)
861.37,223.47,Tue Jul 15 2014 10:24:00 GMT-0400 (EDT)
724.69,191.31,Tue Jul 15 2014 10:30:00 GMT-0400 (EDT)
694.1,143.67,Tue Jul 15 2014 10:36:00 GMT-0400 (EDT)
782.64,294.88,Tue Jul 15 2014 10:42:00 GMT-0400 (EDT)
562.25,186.49,Tue Jul 15 2014 10:48:00 GMT-0400 (EDT)
643.55,204.53,Tue Jul 15 2014 10:54:00 GMT-0400 (EDT)
573.59,322.95,Tue Jul 15 2014 11:00:00 GMT-0400 (EDT)
844.9,216.87,Tue Jul 15 2014 11:06:00 GMT-0400 (EDT)
543.04,70.53,Tue Jul 15 2014 11:12:00 GMT-0400 (EDT)
669.8,269.95,Tue Jul 15 2014 11:18:00 GMT-0400 (EDT)
869.98,276.79,Tue Jul 15 2014 11:24:00 GMT-0400 (EDT)
826.99,206.21,Tue Jul 15 2014 11:30:00 GMT-0400 (EDT)
659.29,227.2,Tue Jul 15 2014 11:36:00 GMT-0400 (EDT)
560.12,299.17,Tue Jul 15 2014 11:42:00 GMT-0400 (EDT)
671.85,148.86,Tue Jul 15 2014 11:48:00 GMT-0400 (EDT)
583.38,226.16,Tue Jul 15 2014 11:54:00 GMT-0400 (EDT)
612.56,305.07,Tue Jul 15 2014 12:00:00 GMT-0400 (EDT)
770.85,191.93,Tue Jul 15 2014 12:06:00 GMT-0400 (EDT)
747.81,214.17,Tue Jul 15 2014 12:12:00 GMT-0400 (EDT)
773.26,296.57,Tue Jul 15 2014 12:18:00 GMT-0400 (EDT)
654.2,89.16,Tue Jul 15 2014 12:24:00 GMT-0400 (EDT)
523.47,163.9,Tue Jul 15 2014 12:30:00 GMT-0400 (EDT)
730.11,338.73,Tue Jul 15 2014 12:36:00 GMT-0400 (EDT)
637.05,142.7,Tue Jul 15 2014 12:42:00 GMT-0400 (EDT)
716.03,193.22,Tue Jul 15 2014 12:48:00 GMT-0400 (EDT)
571.2,289.77,Tue Jul 15 2014 12:54:00 GMT-0400 (EDT)
828.08,191.1,Tue Jul 15 2014 13:00:00 GMT-0400 (EDT)
664.52,131.1,Tue Jul 15 2014 13:06:00 GMT-0400 (EDT)
693.86,382.06,Tue Jul 15 2014 13:12:00 GMT-0400 (EDT)
852.96,223.35,Tue Jul 15 2014 13:18:00 GMT-0400 (EDT)
593.48,159.76,Tue Jul 15 2014 13:24:00 GMT-0400 (EDT)
824.36,298.03,Tue Jul 15 2014 13:30:00 GMT-0400 (EDT)
605.77,281.53,Tue Jul 15 2014 13:36:00 GMT-0400 (EDT)
874.07,138.27,Tue Jul 15 2014 13:42:00 GMT-0400 (EDT)
545.54,232.77,Tue Jul 15 2014 13:48:00 GMT-0400 (EDT)
821.42,253.53,Tue Jul 15 2014 13:54:00 GMT-0400 (EDT)
893.94,112.27,Tue Jul 15 2014 14:00:00 GMT-0400 (EDT)
523.84,240.97,Tue Jul 15 2014 14:06:00 GMT-0400 (EDT)
505.79,352.99,Tue Jul 15 2014 14:12:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 14:18:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 14:24:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 14:30:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 14:36:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 14:42:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 14:48:00 GMT-0400 (EDT)
543.35,222.78,Tue Jul 15 2014 14:54:00 GMT-0400 (EDT)
541.4,222.28,Tue Jul 15 2014 15:00:00 GMT-0400 (EDT)
663.52,376.77,Tue Jul 15 2014 15:06:00 GMT-0400 (EDT)
679.65,197.82,Tue Jul 15 2014 15:12:00 GMT-0400 (EDT)
612.04,106.21,Tue Jul 15 2014 15:18:00 GMT-0400 (EDT)
683.52,390.42,Tue Jul 15 2014 15:24:00 GMT-0400 (EDT)
564.8,226.97,Tue Jul 15 2014 15:30:00 GMT-0400 (EDT)
529.42,109.41,Tue Jul 15 2014 15:36:00 GMT-0400 (EDT)
698.26,311.73,Tue Jul 15 2014 15:42:00 GMT-0400 (EDT)
525.94,249.36,Tue Jul 15 2014 15:48:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 15:54:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 16:00:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 16:06:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 16:12:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 16:18:00 GMT-0400 (EDT)
0,0,Tue Jul 15 2014 16:24:00 GMT-0400 (EDT)
711.19,78.76,Tue Jul 15 2014 16:30:00 GMT-0400 (EDT)
589,229.17,Tue Jul 15 2014 16:36:00 GMT-0400 (EDT)
860.87,340.47,Tue Jul 15 2014 16:42:00 GMT-0400 (EDT)
699.8,193.4,Tue Jul 15 2014 16:48:00 GMT-0400 (EDT)
534.98,196.85,Tue Jul 15 2014 16:54:00 GMT-0400 (EDT)
857.1,323.72,Tue Jul 15 2014 17:00:00 GMT-0400 (EDT)
858.94,191.42,Tue Jul 15 2014 17:06:00 GMT-0400 (EDT)
783.73,227.23,Tue Jul 15 2014 17:12:00 GMT-0400 (EDT)
799.34,409.84,Tue Jul 15 2014 17:18:00 GMT-0400 (EDT)
835.2,216.86,Tue Jul 15 2014 17:24:00 GMT-0400 (EDT)
607.19,105.96,Tue Jul 15 2014 17:30:00 GMT-0400 (EDT)
896.04,299.75,Tue Jul 15 2014 17:36:00 GMT-0400 (EDT)
587.08,235.39,Tue Jul 15 2014 17:42:00 GMT-0400 (EDT)
560.69,68.98,Tue Jul 15 2014 17:48:00 GMT-0400 (EDT)
833.6,252.49,Tue Jul 15 2014 17:54:00 GMT-0400 (EDT)
715.31,245.26,Tue Jul 15 2014 18:00:00 GMT-0400 (EDT)
781.59,170.07,Tue Jul 15 2014 18:06:00 GMT-0400 (EDT)
815.6,336.6,Tue Jul 15 2014 18:12:00 GMT-0400 (EDT)
841.63,334.74,Tue Jul 15 2014 18:18:00 GMT-0400 (EDT)
684.17,157.85,Tue Jul 15 2014 18:24:00 GMT-0400 (EDT)
609.49,277.99,Tue Jul 15 2014 18:30:00 GMT-0400 (EDT)
685.56,277.39,Tue Jul 15 2014 18:36:00 GMT-0400 (EDT)
651.11,180.31,Tue Jul 15 2014 18:42:00 GMT-0400 (EDT)
835.05,239.01,Tue Jul 15 2014 18:48:00 GMT-0400 (EDT)
545.58,312.61,Tue Jul 15 2014 18:54:00 GMT-0400 (EDT)
589.15,188.87,Tue Jul 15 2014 19:00:00 GMT-0400 (EDT)
675.38,189.01,Tue Jul 15 2014 19:06:00 GMT-0400 (EDT)
629.96,298.19,Tue Jul 15 2014 19:12:00 GMT-0400 (EDT)
800.32,210.82,Tue Jul 15 2014 19:18:00 GMT-0400 (EDT)
795.76,221.87,Tue Jul 15 2014 19:24:00 GMT-0400 (EDT)
689.58,331.51,Tue Jul 15 2014 19:30:00 GMT-0400 (EDT)
755.37,206.58,Tue Jul 15 2014 19:36:00 GMT-0400 (EDT)
902.59,149.02,Tue Jul 15 2014 19:42:00 GMT-0400 (EDT)
557.93,296.5,Tue Jul 15 2014 19:48:00 GMT-0400 (EDT)
