Force,Position,date
413.12,593.7280000000001,Sat Jul 19 2014 18:24:00 GMT-0400 (EDT)
396.322,590.337,Sat Jul 19 2014 19:24:00 GMT-0400 (EDT)
406.284,551.991,Sat Jul 19 2014 20:24:00 GMT-0400 (EDT)
399.99399999999997,620.614,Sat Jul 19 2014 21:24:00 GMT-0400 (EDT)
415.35300000000007,560.463,Sat Jul 19 2014 22:24:00 GMT-0400 (EDT)
434.5879999999999,597.2629999999999,Sat Jul 19 2014 23:24:00 GMT-0400 (EDT)
411.98199999999997,475.87699999999995,Sun Jul 20 2014 00:24:00 GMT-0400 (EDT)
398.18100000000004,502.8130000000001,Sun Jul 20 2014 01:24:00 GMT-0400 (EDT)
397.55899999999997,503.466,Sun Jul 20 2014 02:24:00 GMT-0400 (EDT)
381.966,531.0640000000001,Sun Jul 20 2014 03:24:00 GMT-0400 (EDT)
411.774,491.63700000000006,Sun Jul 20 2014 04:24:00 GMT-0400 (EDT)
411.11800000000005,494.055,Sun Jul 20 2014 05:24:00 GMT-0400 (EDT)
399.482,541.0070000000001,Sun Jul 20 2014 06:24:00 GMT-0400 (EDT)
420.316,506.01200000000006,Sun Jul 20 2014 07:24:00 GMT-0400 (EDT)
388.788,489.98699999999997,Sun Jul 20 2014 08:24:00 GMT-0400 (EDT)
399.608,460.91,Sun Jul 20 2014 09:24:00 GMT-0400 (EDT)
317.19899999999996,359.614,Sun Jul 20 2014 10:24:00 GMT-0400 (EDT)
0,0,Sun Jul 20 2014 11:24:00 GMT-0400 (EDT)
393.95200000000006,424.934,Sun Jul 20 2014 12:24:00 GMT-0400 (EDT)
369.268,408.58299999999997,Sun Jul 20 2014 13:24:00 GMT-0400 (EDT)
409.8879999999999,405.813,Sun Jul 20 2014 14:24:00 GMT-0400 (EDT)
396.944,474.254,Sun Jul 20 2014 15:24:00 GMT-0400 (EDT)
381.17600000000004,466.23999999999995,Sun Jul 20 2014 16:24:00 GMT-0400 (EDT)
377.669,445.7969999999999,Sun Jul 20 2014 17:24:00 GMT-0400 (EDT)
382.22700000000003,447.4,Sun Jul 20 2014 18:24:00 GMT-0400 (EDT)
187.247,175.35,Sun Jul 20 2014 19:24:00 GMT-0400 (EDT)
125.071,113.525,Sun Jul 20 2014 20:24:00 GMT-0400 (EDT)
403.929,437.0619999999999,Sun Jul 20 2014 21:24:00 GMT-0400 (EDT)
365.44300000000004,404.697,Sun Jul 20 2014 22:24:00 GMT-0400 (EDT)
379.716,411.40500000000003,Sun Jul 20 2014 23:24:00 GMT-0400 (EDT)
383.457,419.92299999999994,Mon Jul 21 2014 00:24:00 GMT-0400 (EDT)
386.14400000000006,393.21899999999994,Mon Jul 21 2014 01:24:00 GMT-0400 (EDT)
383.49100000000004,410.2329999999999,Mon Jul 21 2014 02:24:00 GMT-0400 (EDT)
375.365,487.183,Mon Jul 21 2014 03:24:00 GMT-0400 (EDT)
363.14200000000005,430.17299999999994,Mon Jul 21 2014 04:24:00 GMT-0400 (EDT)
373.20500000000004,390.88400000000007,Mon Jul 21 2014 05:24:00 GMT-0400 (EDT)
362.268,435.524,Mon Jul 21 2014 06:24:00 GMT-0400 (EDT)
262.52200000000005,290.704,Mon Jul 21 2014 07:24:00 GMT-0400 (EDT)
50.313,40.711,Mon Jul 21 2014 08:24:00 GMT-0400 (EDT)
149.11700000000002,188.291,Mon Jul 21 2014 09:24:00 GMT-0400 (EDT)
132.387,165.67400000000004,Mon Jul 21 2014 10:24:00 GMT-0400 (EDT)
357.652,448.66,Mon Jul 21 2014 11:24:00 GMT-0400 (EDT)
370.091,504.23099999999994,Mon Jul 21 2014 12:24:00 GMT-0400 (EDT)
203.415,277.316,Mon Jul 21 2014 13:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 14:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 15:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 16:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 17:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 18:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 19:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 20:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 21:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 22:24:00 GMT-0400 (EDT)
0,0,Mon Jul 21 2014 23:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 00:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 01:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 02:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 03:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 04:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 05:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 06:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 07:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 08:24:00 GMT-0400 (EDT)
125.35800000000002,201.869,Tue Jul 22 2014 09:24:00 GMT-0400 (EDT)
316.322,483.657,Tue Jul 22 2014 10:24:00 GMT-0400 (EDT)
315.51099999999997,543.7729999999999,Tue Jul 22 2014 11:24:00 GMT-0400 (EDT)
321.38800000000003,506.122,Tue Jul 22 2014 12:24:00 GMT-0400 (EDT)
306.55600000000004,512.639,Tue Jul 22 2014 13:24:00 GMT-0400 (EDT)
306.569,527.1220000000001,Tue Jul 22 2014 14:24:00 GMT-0400 (EDT)
320.789,551.765,Tue Jul 22 2014 15:24:00 GMT-0400 (EDT)
67.329,92.704,Tue Jul 22 2014 16:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 17:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 18:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 19:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 20:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 21:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 22:24:00 GMT-0400 (EDT)
0,0,Tue Jul 22 2014 23:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 00:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 01:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 02:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 03:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 04:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 05:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 06:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 07:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 08:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 09:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 10:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 11:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 12:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 13:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 14:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 15:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 16:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 17:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 18:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 19:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 20:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 21:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 22:24:00 GMT-0400 (EDT)
0,0,Wed Jul 23 2014 23:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 00:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 01:24:00 GMT-0400 (EDT)
109.298,233.23600000000002,Thu Jul 24 2014 02:24:00 GMT-0400 (EDT)
238.65900000000002,567.8119999999999,Thu Jul 24 2014 03:24:00 GMT-0400 (EDT)
233.046,503.39900000000006,Thu Jul 24 2014 04:24:00 GMT-0400 (EDT)
230.35500000000002,516.778,Thu Jul 24 2014 05:24:00 GMT-0400 (EDT)
221.119,512.363,Thu Jul 24 2014 06:24:00 GMT-0400 (EDT)
219.70700000000002,513.071,Thu Jul 24 2014 07:24:00 GMT-0400 (EDT)
220.31399999999994,502.83200000000005,Thu Jul 24 2014 08:24:00 GMT-0400 (EDT)
223.70999999999995,500.95100000000014,Thu Jul 24 2014 09:24:00 GMT-0400 (EDT)
217.964,506.23,Thu Jul 24 2014 10:24:00 GMT-0400 (EDT)
214.34699999999998,472.70200000000006,Thu Jul 24 2014 11:24:00 GMT-0400 (EDT)
47.909000000000006,96.716,Thu Jul 24 2014 12:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 13:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 14:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 15:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 16:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 17:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 18:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 19:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 20:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 21:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 22:24:00 GMT-0400 (EDT)
0,0,Thu Jul 24 2014 23:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 00:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 01:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 02:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 03:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 04:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 05:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 06:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 07:24:00 GMT-0400 (EDT)
128.64399999999998,354.32,Fri Jul 25 2014 08:24:00 GMT-0400 (EDT)
150.834,460.44500000000005,Fri Jul 25 2014 09:24:00 GMT-0400 (EDT)
154.50600000000003,442.6940000000001,Fri Jul 25 2014 10:24:00 GMT-0400 (EDT)
160.75100000000003,390.73,Fri Jul 25 2014 11:24:00 GMT-0400 (EDT)
131.96,411.727,Fri Jul 25 2014 12:24:00 GMT-0400 (EDT)
144.339,448.35600000000005,Fri Jul 25 2014 13:24:00 GMT-0400 (EDT)
140.134,414.962,Fri Jul 25 2014 14:24:00 GMT-0400 (EDT)
157.82899999999998,422.60299999999995,Fri Jul 25 2014 15:24:00 GMT-0400 (EDT)
151.31300000000005,445.70200000000006,Fri Jul 25 2014 16:24:00 GMT-0400 (EDT)
69.97,228.987,Fri Jul 25 2014 17:24:00 GMT-0400 (EDT)
24.942,71.761,Fri Jul 25 2014 18:24:00 GMT-0400 (EDT)
114.39500000000001,295.082,Fri Jul 25 2014 19:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 20:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 21:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 22:24:00 GMT-0400 (EDT)
0,0,Fri Jul 25 2014 23:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 00:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 01:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 02:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 03:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 04:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 05:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 06:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 07:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 08:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 09:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 10:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 11:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 12:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 13:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 14:24:00 GMT-0400 (EDT)
0,0,Sat Jul 26 2014 15:24:00 GMT-0400 (EDT)
108.796,242.60299999999998,Sat Jul 26 2014 16:24:00 GMT-0400 (EDT)
109.41199999999999,312.10499999999996,Sat Jul 26 2014 17:24:00 GMT-0400 (EDT)
91.098,322.91700000000003,Sat Jul 26 2014 18:24:00 GMT-0400 (EDT)
107.65,307.918,Sat Jul 26 2014 19:24:00 GMT-0400 (EDT)
115.65799999999999,302.572,Sat Jul 26 2014 20:24:00 GMT-0400 (EDT)
105.98100000000002,270.947,Sat Jul 26 2014 21:24:00 GMT-0400 (EDT)
110.79899999999998,284.90099999999995,Sat Jul 26 2014 22:24:00 GMT-0400 (EDT)
83.25999999999999,280.61400000000003,Sat Jul 26 2014 23:24:00 GMT-0400 (EDT)
109.66300000000001,208.748,Sun Jul 27 2014 00:24:00 GMT-0400 (EDT)
95.728,172.59500000000003,Sun Jul 27 2014 01:24:00 GMT-0400 (EDT)
15.343,29.176,Sun Jul 27 2014 02:24:00 GMT-0400 (EDT)
92.76200000000001,252.382,Sun Jul 27 2014 03:24:00 GMT-0400 (EDT)
111.80499999999999,282.45799999999997,Sun Jul 27 2014 04:24:00 GMT-0400 (EDT)
100.28,285.477,Sun Jul 27 2014 05:24:00 GMT-0400 (EDT)
92.53699999999999,197.18499999999997,Sun Jul 27 2014 06:24:00 GMT-0400 (EDT)
107.05,232.214,Sun Jul 27 2014 07:24:00 GMT-0400 (EDT)
86.12899999999999,210.902,Sun Jul 27 2014 08:24:00 GMT-0400 (EDT)
98.38300000000001,242.824,Sun Jul 27 2014 09:24:00 GMT-0400 (EDT)
80.273,220.84800000000004,Sun Jul 27 2014 10:24:00 GMT-0400 (EDT)
97.00999999999999,163.50300000000001,Sun Jul 27 2014 11:24:00 GMT-0400 (EDT)
88.04499999999999,165.929,Sun Jul 27 2014 12:24:00 GMT-0400 (EDT)
95.869,181.89499999999998,Sun Jul 27 2014 13:24:00 GMT-0400 (EDT)
90.419,195.154,Sun Jul 27 2014 14:24:00 GMT-0400 (EDT)
74.051,208.613,Sun Jul 27 2014 15:24:00 GMT-0400 (EDT)
71.493,176.768,Sun Jul 27 2014 16:24:00 GMT-0400 (EDT)
93.386,157.695,Sun Jul 27 2014 17:24:00 GMT-0400 (EDT)
73.315,229.21299999999997,Sun Jul 27 2014 18:24:00 GMT-0400 (EDT)
93.23499999999999,161.76,Sun Jul 27 2014 19:24:00 GMT-0400 (EDT)
80.37499999999999,172.856,Sun Jul 27 2014 20:24:00 GMT-0400 (EDT)
66.983,128.168,Sun Jul 27 2014 21:24:00 GMT-0400 (EDT)
96.033,119.423,Sun Jul 27 2014 22:24:00 GMT-0400 (EDT)
76.82000000000001,167.782,Sun Jul 27 2014 23:24:00 GMT-0400 (EDT)
75.9,100.494,Mon Jul 28 2014 00:24:00 GMT-0400 (EDT)
82.51500000000001,167.88799999999998,Mon Jul 28 2014 01:24:00 GMT-0400 (EDT)
73.224,47.345,Mon Jul 28 2014 02:24:00 GMT-0400 (EDT)
100.08000000000001,108.644,Mon Jul 28 2014 03:24:00 GMT-0400 (EDT)
84.817,109.559,Mon Jul 28 2014 04:24:00 GMT-0400 (EDT)
93.497,109.73800000000001,Mon Jul 28 2014 05:24:00 GMT-0400 (EDT)
75.458,112.078,Mon Jul 28 2014 06:24:00 GMT-0400 (EDT)
96.73800000000001,106.09899999999998,Mon Jul 28 2014 07:24:00 GMT-0400 (EDT)
76.05499999999999,77.20400000000002,Mon Jul 28 2014 08:24:00 GMT-0400 (EDT)
99.15299999999999,121.44200000000001,Mon Jul 28 2014 09:24:00 GMT-0400 (EDT)
81.05999999999999,87.85,Mon Jul 28 2014 10:24:00 GMT-0400 (EDT)
79.562,49.528,Mon Jul 28 2014 11:24:00 GMT-0400 (EDT)
82.407,101.566,Mon Jul 28 2014 12:24:00 GMT-0400 (EDT)
5.714,0,Mon Jul 28 2014 13:24:00 GMT-0400 (EDT)
63.15,41.836,Mon Jul 28 2014 14:24:00 GMT-0400 (EDT)
96.564,69.63900000000001,Mon Jul 28 2014 15:24:00 GMT-0400 (EDT)
90.888,15.147,Mon Jul 28 2014 16:24:00 GMT-0400 (EDT)
65.41600000000001,73.33500000000001,Mon Jul 28 2014 17:24:00 GMT-0400 (EDT)
0,0,Mon Jul 28 2014 18:24:00 GMT-0400 (EDT)
75.646,24.443,Mon Jul 28 2014 19:24:00 GMT-0400 (EDT)
